skos_iris,pwc_uris,labels
http://w3id.org/mlso/vocab/ml_task_type/Multi-InstanceRetrieval,https://paperswithcode.com/task/multi-instance-retrieval,Multi-Instance Retrieval
http://w3id.org/mlso/vocab/ml_task_type/Multi-LabelLearning,https://paperswithcode.com/task/multi-label-learning,Multi-Label Learning
http://w3id.org/mlso/vocab/ml_task_type/Multi-ModalDocumentClassification,https://paperswithcode.com/task/multi-modal-document-classification,Multi-Modal Document Classification
http://w3id.org/mlso/vocab/ml_task_type/Multi-OrientedSceneTextDetection,https://paperswithcode.com/task/multi-oriented-scene-text-detection,Multi-Oriented Scene Text Detection
http://w3id.org/mlso/vocab/ml_task_type/Multi-PersonPoseEstimationandTracking,https://paperswithcode.com/task/multi-person-pose-estimation-and-tracking,Multi-Person Pose Estimation and Tracking
http://w3id.org/mlso/vocab/ml_task_type/Multi-PersonPoseforecasting,https://paperswithcode.com/task/multi-person-pose-forecasting,Multi-Person Pose forecasting
http://w3id.org/mlso/vocab/ml_task_type/Multi-TaskLearning,https://paperswithcode.com/task/multi-task-learning,Multi-Task Learning
http://w3id.org/mlso/vocab/ml_task_type/Multi-View3DShapeRetrieval,https://paperswithcode.com/task/multi-view-3d-shape-retrieval,Multi-View 3D Shape Retrieval
http://w3id.org/mlso/vocab/ml_task_type/Multi-agentIntegration,https://paperswithcode.com/task/multi-agent-integration,Multi-agent Integration
http://w3id.org/mlso/vocab/ml_task_type/Multi-agentReinforcementLearning,https://paperswithcode.com/task/multi-agent-reinforcement-learning,Multi-agent Reinforcement Learning
http://w3id.org/mlso/vocab/ml_task_type/Multi-objectcolocalization,https://paperswithcode.com/task/multi-object-colocalization,Multi-object colocalization
http://w3id.org/mlso/vocab/ml_task_type/Multi-stepretrosynthesis,https://paperswithcode.com/task/multi-step-retrosynthesis,Multi-step retrosynthesis
http://w3id.org/mlso/vocab/ml_task_type/Multi-taskAudioSourceSeperation,https://paperswithcode.com/task/multi-task-audio-source-seperation,Multi-task Audio Source Seperation
http://w3id.org/mlso/vocab/ml_task_type/Multi-taskLanguageUnderstanding,https://paperswithcode.com/task/multi-task-language-understanding,Multi-task Language Understanding
http://w3id.org/mlso/vocab/ml_task_type/Multi-tissueNucleusSegmentation,https://paperswithcode.com/task/multi-tissue-nucleus-segmentation,Multi-tissue Nucleus Segmentation
http://w3id.org/mlso/vocab/ml_task_type/Multi-viewSubspaceClustering,https://paperswithcode.com/task/multi-view-subspace-clustering,Multi-view Subspace Clustering
http://w3id.org/mlso/vocab/ml_task_type/MultilingualImage-TextClassification,https://paperswithcode.com/task/multi-lingual-image-text-classification,Multilingual Image-Text Classification
http://w3id.org/mlso/vocab/ml_task_type/MultilingualNLP,https://paperswithcode.com/task/multilingual-nlp,Multilingual NLP
http://w3id.org/mlso/vocab/ml_task_type/MultimodalForgeryDetection,https://paperswithcode.com/task/multimodal-forgery-detection,Multimodal Forgery Detection
http://w3id.org/mlso/vocab/ml_task_type/MultimodalLexicalTranslation,https://paperswithcode.com/task/multimodal-lexical-translation,Multimodal Lexical Translation
http://w3id.org/mlso/vocab/ml_task_type/MultimodalTextPrediction,https://paperswithcode.com/task/multimodal-text-prediction,Multimodal Text Prediction
http://w3id.org/mlso/vocab/ml_task_type/MultiobjectiveOptimization,https://paperswithcode.com/task/multiobjective-optimization,Multiobjective Optimization
http://w3id.org/mlso/vocab/ml_task_type/MultipleInstanceLearning,https://paperswithcode.com/task/multiple-instance-learning,Multiple Instance Learning
http://w3id.org/mlso/vocab/ml_task_type/MultiplePeopleTracking,https://paperswithcode.com/task/multiple-people-tracking,Multiple People Tracking
http://w3id.org/mlso/vocab/ml_task_type/MultivariateTimeSeriesImputation,https://paperswithcode.com/task/multivariate-time-series-imputation,Multivariate Time Series Imputation
http://w3id.org/mlso/vocab/ml_task_type/MultiviewContextualCommonsenseInference,https://paperswithcode.com/task/multiview-contextual-commonsense-inference,Multiview Contextual Commonsense Inference
http://w3id.org/mlso/vocab/ml_task_type/MultiviewDetection,https://paperswithcode.com/task/multiview-detection,Multiview Detection
http://w3id.org/mlso/vocab/ml_task_type/MultiviewLearning,https://paperswithcode.com/task/multiview-learning,Multiview Learning
http://w3id.org/mlso/vocab/ml_task_type/MuscleTendonJunctionIdentification,https://paperswithcode.com/task/muscle-tendon-junction-identification,Muscle Tendon Junction Identification
http://w3id.org/mlso/vocab/ml_task_type/MusicClassification,https://paperswithcode.com/task/music-classification,Music Classification
http://w3id.org/mlso/vocab/ml_task_type/MusicGeneration,https://paperswithcode.com/task/music-generation,Music Generation
http://w3id.org/mlso/vocab/ml_task_type/MusicGenreClassification,https://paperswithcode.com/task/music-genre-classification,Music Genre Classification
http://w3id.org/mlso/vocab/ml_task_type/MusicRecommendation,https://paperswithcode.com/task/music-recommendation,Music Recommendation
http://w3id.org/mlso/vocab/ml_task_type/MusicSourceSeparation,https://paperswithcode.com/task/music-source-separation,Music Source Separation
http://w3id.org/mlso/vocab/ml_task_type/MusicStyleTransfer,https://paperswithcode.com/task/music-style-transfer,Music Style Transfer
http://w3id.org/mlso/vocab/ml_task_type/MusicTagging,https://paperswithcode.com/task/music-auto-tagging,Music Tagging
http://w3id.org/mlso/vocab/ml_task_type/MusicTagging,https://paperswithcode.com/task/music-tagging,Music Tagging
http://w3id.org/mlso/vocab/ml_task_type/MusicTranscription,https://paperswithcode.com/task/music-transcription,Music Transcription
http://w3id.org/mlso/vocab/ml_task_type/NMT,https://paperswithcode.com/task/nmt,NMT
http://w3id.org/mlso/vocab/ml_task_type/NativeLanguageIdentification,https://paperswithcode.com/task/native-language-identification,Native Language Identification
http://w3id.org/mlso/vocab/ml_task_type/NaturalLanguageLandmarkNavigationInstructionsGeneration,https://paperswithcode.com/task/natural-language-landmark-navigation,Natural Language Landmark Navigation Instructions Generation
http://w3id.org/mlso/vocab/ml_task_type/NaturalLanguageMomentRetrieval,https://paperswithcode.com/task/natural-language-moment-retrieval,Natural Language Moment Retrieval
http://w3id.org/mlso/vocab/ml_task_type/NaturalLanguageUnderstanding,https://paperswithcode.com/task/natural-language-understanding,Natural Language Understanding
http://w3id.org/mlso/vocab/ml_task_type/NaturalLanguageVisualGrounding,https://paperswithcode.com/task/natural-language-visual-grounding,Natural Language Visual Grounding
http://w3id.org/mlso/vocab/ml_task_type/NegationDetection,https://paperswithcode.com/task/negation-detection,Negation Detection
http://w3id.org/mlso/vocab/ml_task_type/NegationScopeResolution,https://paperswithcode.com/task/negation-scope-resolution,Negation Scope Resolution
http://w3id.org/mlso/vocab/ml_task_type/NegationandSpeculationCueDetection,https://paperswithcode.com/task/negation-and-speculation-cue-detection,Negation and Speculation Cue Detection
http://w3id.org/mlso/vocab/ml_task_type/NegationandSpeculationScoperesolution,https://paperswithcode.com/task/negation-and-speculation-scope-resolution,Negation and Speculation Scope resolution
http://w3id.org/mlso/vocab/ml_task_type/NestedMentionRecognition,https://paperswithcode.com/task/nested-mention-recognition,Nested Mention Recognition
http://w3id.org/mlso/vocab/ml_task_type/NetworkEmbedding,https://paperswithcode.com/task/network-embedding,Network Embedding
http://w3id.org/mlso/vocab/ml_task_type/NetworkPruning,https://paperswithcode.com/task/network-pruning,Network Pruning
http://w3id.org/mlso/vocab/ml_task_type/NeuralNetworkCompression,https://paperswithcode.com/task/neural-network-compression,Neural Network Compression
http://w3id.org/mlso/vocab/ml_task_type/NeuralRendering,https://paperswithcode.com/task/neural-rendering,Neural Rendering
http://w3id.org/mlso/vocab/ml_task_type/NewsAnnotation,https://paperswithcode.com/task/news-annotation,News Annotation
http://w3id.org/mlso/vocab/ml_task_type/NewsClassification,https://paperswithcode.com/task/news-classification,News Classification
http://w3id.org/mlso/vocab/ml_task_type/NewsGeneration,https://paperswithcode.com/task/news-generation,News Generation
http://w3id.org/mlso/vocab/ml_task_type/NewsRecommendation,https://paperswithcode.com/task/news-recommendation,News Recommendation
http://w3id.org/mlso/vocab/ml_task_type/NewsRetrieval,https://paperswithcode.com/task/news-retrieval,News Retrieval
http://w3id.org/mlso/vocab/ml_task_type/NewsSummarization,https://paperswithcode.com/task/news-summarization,News Summarization
http://w3id.org/mlso/vocab/ml_task_type/NodePropertyPrediction,https://paperswithcode.com/task/node-property-prediction,Node Property Prediction
http://w3id.org/mlso/vocab/ml_task_type/NoiseLevelPrediction,https://paperswithcode.com/task/noise-level-prediction,Noise Level Prediction
http://w3id.org/mlso/vocab/ml_task_type/Non-IntrusiveLoadMonitoring,https://paperswithcode.com/task/non-intrusive-load-monitoring,Non-Intrusive Load Monitoring
http://w3id.org/mlso/vocab/ml_task_type/NovelClassDiscovery,https://paperswithcode.com/task/novel-class-discovery,Novel Class Discovery
http://w3id.org/mlso/vocab/ml_task_type/NovelViewSynthesis,https://paperswithcode.com/task/novel-view-synthesis,Novel View Synthesis
http://w3id.org/mlso/vocab/ml_task_type/NuclearSegmentation,https://paperswithcode.com/task/nuclear-segmentation,Nuclear Segmentation
http://w3id.org/mlso/vocab/ml_task_type/NucleiClassification,https://paperswithcode.com/task/nuclei-classification,Nuclei Classification
http://w3id.org/mlso/vocab/ml_task_type/ObjectCategorization,https://paperswithcode.com/task/object-categorization,Object Categorization
http://w3id.org/mlso/vocab/ml_task_type/ObjectCounting,https://paperswithcode.com/task/object-counting,Object Counting
http://w3id.org/mlso/vocab/ml_task_type/ObjectLocalization,https://paperswithcode.com/task/object-localization,Object Localization
http://w3id.org/mlso/vocab/ml_task_type/ObjectLocalization,https://paperswithcode.com/task/unsupervised-object-localization,Object Localization
http://w3id.org/mlso/vocab/ml_task_type/ObjectProposalGeneration,https://paperswithcode.com/task/object-proposal-generation,Object Proposal Generation
http://w3id.org/mlso/vocab/ml_task_type/ObjectSegmentation,https://paperswithcode.com/task/object-segmentation,Object Segmentation
http://w3id.org/mlso/vocab/ml_task_type/ObjectSkeletonDetection,https://paperswithcode.com/task/object-skeleton-detection,Object Skeleton Detection
http://w3id.org/mlso/vocab/ml_task_type/ObjectStateChangeClassification,https://paperswithcode.com/task/object-state-change-classification,Object State Change Classification
http://w3id.org/mlso/vocab/ml_task_type/OcclusionHandling,https://paperswithcode.com/task/occlusion-handling,Occlusion Handling
http://w3id.org/mlso/vocab/ml_task_type/OnlineActionDetection,https://paperswithcode.com/task/online-action-detection,Online Action Detection
http://w3id.org/mlso/vocab/ml_task_type/OnlineBeatTracking,https://paperswithcode.com/task/online-beat-tracking,Online Beat Tracking
http://w3id.org/mlso/vocab/ml_task_type/OnlineDownbeatTracking,https://paperswithcode.com/task/online-downbeat-tracking,Online Downbeat Tracking
http://w3id.org/mlso/vocab/ml_task_type/OntologyMatching,https://paperswithcode.com/task/ontology-matching,Ontology Matching
http://w3id.org/mlso/vocab/ml_task_type/Open-WorldVideoSegmentation,https://paperswithcode.com/task/open-world-video-segmentation,Open-World Video Segmentation
http://w3id.org/mlso/vocab/ml_task_type/Open-setvideotagging,https://paperswithcode.com/task/open-set-video-tagging,Open-set video tagging
http://w3id.org/mlso/vocab/ml_task_type/OpenInformationExtraction,https://paperswithcode.com/task/open-information-extraction,Open Information Extraction
http://w3id.org/mlso/vocab/ml_task_type/OpenIntentDiscovery,https://paperswithcode.com/task/open-intent-discovery,Open Intent Discovery
http://w3id.org/mlso/vocab/ml_task_type/OpenRelationModeling,https://paperswithcode.com/task/open-relation-modeling,Open Relation Modeling
http://w3id.org/mlso/vocab/ml_task_type/OpenSetLearning,https://paperswithcode.com/task/open-set-learning,Open Set Learning
http://w3id.org/mlso/vocab/ml_task_type/OpenVocabularyAttributeDetection,https://paperswithcode.com/task/open-vocabulary-attribute-detection,Open Vocabulary Attribute Detection
http://w3id.org/mlso/vocab/ml_task_type/Operatorlearning,https://paperswithcode.com/task/operator-learning,Operator learning
http://w3id.org/mlso/vocab/ml_task_type/OpinionMining,https://paperswithcode.com/task/opinion-mining,Opinion Mining
http://w3id.org/mlso/vocab/ml_task_type/OpticCupDetection,https://paperswithcode.com/task/optic-cup-detection,Optic Cup Detection
http://w3id.org/mlso/vocab/ml_task_type/OpticCupSegmentation,https://paperswithcode.com/task/optic-cup-segmentation,Optic Cup Segmentation
http://w3id.org/mlso/vocab/ml_task_type/OpticDiscDetection,https://paperswithcode.com/task/optic-disc-detection,Optic Disc Detection
http://w3id.org/mlso/vocab/ml_task_type/OpticDiscSegmentation,https://paperswithcode.com/task/optic-disc-segmentation,Optic Disc Segmentation
http://w3id.org/mlso/vocab/ml_task_type/OpticalCharacterRecognition(OCR),https://paperswithcode.com/task/optical-character-recognition,Optical Character Recognition (OCR)
http://w3id.org/mlso/vocab/ml_task_type/OpticalFlowEstimation,https://paperswithcode.com/task/optical-flow-estimation,Optical Flow Estimation
http://w3id.org/mlso/vocab/ml_task_type/OrganDetection,https://paperswithcode.com/task/organ-detection,Organ Detection
http://w3id.org/mlso/vocab/ml_task_type/Out-of-DistributionDetection,https://paperswithcode.com/task/out-of-distribution-detection,Out-of-Distribution Detection
http://w3id.org/mlso/vocab/ml_task_type/Out-of-DistributionGeneralization,https://paperswithcode.com/task/out-of-distribution-generalization,Out-of-Distribution Generalization
http://w3id.org/mlso/vocab/ml_task_type/OutlierDetection,https://paperswithcode.com/task/outlier-detection,Outlier Detection
http://w3id.org/mlso/vocab/ml_task_type/OutofDistribution(OOD)Detection,https://paperswithcode.com/task/ood-detection,Out of Distribution (OOD) Detection
http://w3id.org/mlso/vocab/ml_task_type/PancreasSegmentation,https://paperswithcode.com/task/pancreas-segmentation,Pancreas Segmentation
http://w3id.org/mlso/vocab/ml_task_type/PanopticSceneGraphGeneration,https://paperswithcode.com/task/panoptic-scene-graph-generation,Panoptic Scene Graph Generation
http://w3id.org/mlso/vocab/ml_task_type/PanopticSegmentation,https://paperswithcode.com/task/panoptic-segmentation,Panoptic Segmentation
http://w3id.org/mlso/vocab/ml_task_type/Papergeneration,https://paperswithcode.com/task/paper-generation,Paper generation
http://w3id.org/mlso/vocab/ml_task_type/Papergeneration(Conclusion-to-title),https://paperswithcode.com/task/paper-generation-conclusion-to-title,Paper generation (Conclusion-to-title)
http://w3id.org/mlso/vocab/ml_task_type/Papergeneration(Title-to-abstract),https://paperswithcode.com/task/paper-generation-title-to-abstract,Paper generation (Title-to-abstract)
